id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
b3794ecc-9cf8-4d0c-bbf5-d21fa0de7bff,"This matches my own experience working in this area. This research seems solid, the methodology looks sound.",0,0,0,0,0,0
23f2d0a3-39b7-4c3a-b4da-324701f0f4a8,Go away you worthless piece of trash. Shut up you stupid fool nobody wants your opinion.,1,1,1,0,1,0
99f84a47-3598-4e31-ad93-d47315c2d0d0,"Has anyone else tried this approach and seen similar results? Thanks for sharing, really enjoyed reading this perspective.",0,0,0,0,0,0
e0bd0312-fbf2-4724-aca2-7c6beb064de2,"Does anyone have additional sources on this topic? Great point, I hadn't considered that angle before.",0,0,0,0,0,0
3c973e79-e6c4-4cf2-958c-7a0fc2995f7b,I think there's a middle ground we're not seeing yet. Could you explain more about how this works in practice?,0,0,0,0,0,0
01310e67-3d1c-45db-b251-0d21489457cf,"This research seems solid, the methodology looks sound. Interesting read, bookmarking this for later.",0,0,0,0,0,0
7bc8007b-c5d6-44f2-94b1-01951959cf87,"Could you explain more about how this works in practice? This research seems solid, the methodology looks sound.",0,0,0,0,0,0
e53de56a-9783-47d0-941a-7d9ab65ddb34,"Interesting read, bookmarking this for later. I think this policy has some interesting trade-offs worth discussing.",0,0,0,0,0,0
bb56be4d-d13a-48eb-a9d8-ad9ca6ccaac7,This matches my own experience working in this area. Appreciate the detailed breakdown of the issue.,0,0,0,0,0,0
4df38ef6-aa1b-47fd-9397-fbdd91b098bf,Could you explain more about how this works in practice? I think there's a middle ground we're not seeing yet.,0,0,0,0,0,0
3eee241d-7c6d-44b9-a7d1-66fb6cf2e7a2,"What a pathetic loser, crawl back to your cave. Die in a fire, nobody will miss you.",1,0,0,0,1,1
92778f99-e3c1-4b06-be15-99b587244189,Appreciate the detailed breakdown of the issue. Has anyone else tried this approach and seen similar results?,0,0,0,0,0,0
8ed71b38-477a-4582-85aa-93e2f3bf1ef7,This matches my own experience working in this area. I think there's a middle ground we're not seeing yet.,0,0,0,0,0,0
9696eab7-5857-4c6e-829c-cee16df140c0,"You make me sick, absolute scum of the earth. You make me sick, absolute scum of the earth.",1,1,0,0,1,0
9e408a7f-9dd3-4dba-9edd-c4ca934a53a0,Shut up you stupid fool nobody wants your opinion. You are absolutely disgusting and should be ashamed.,1,0,1,0,1,0
9032f305-14e5-4713-89c4-d15c1983fb81,"Good explanation, very clear and easy to follow. I think there's a middle ground we're not seeing yet.",0,0,0,0,0,0
09c9712c-0204-4c9b-b7c9-222e4dc2d780,Go away you worthless piece of trash. Go away you worthless piece of trash.,1,0,0,0,0,0
5b3f6adb-0609-432c-a7f0-f40d383e9783,I disagree but I can see where you're coming from. Appreciate the detailed breakdown of the issue.,0,0,0,0,0,0
957d4253-46ae-4575-939b-38e8fa0e7c0b,"You make me sick, absolute scum of the earth. You're a complete moron and everyone knows it.",1,0,0,0,1,0
2c719ac3-c489-4cfa-920f-1cd7725e090f,I think this policy has some interesting trade-offs worth discussing. Could you explain more about how this works in practice?,0,0,0,0,0,0
01d30115-9147-45bc-912a-29ab16f5c08e,"Looking forward to seeing how this develops over time. This research seems solid, the methodology looks sound.",0,0,0,0,0,0
76cb6e1e-c050-4211-bad7-462e8a2043c3,"This is the worst garbage I have ever read, idiots. This is the worst garbage I have ever read, idiots.",1,0,0,0,1,0
9343230a-831b-493a-9073-6099c89085a9,"Appreciate the detailed breakdown of the issue. This research seems solid, the methodology looks sound.",0,0,0,0,0,0
6de7650f-5003-4795-a13e-6e7735464498,"Could you explain more about how this works in practice? Interesting read, bookmarking this for later.",0,0,0,0,0,0
ccfd51f2-879c-4594-9ae4-b28734eb20e1,"Thanks for sharing, really enjoyed reading this perspective. Has anyone else tried this approach and seen similar results?",0,0,0,0,0,0
94f8d849-24c3-4093-a4f9-343f2329236c,"This research seems solid, the methodology looks sound. I think there's a middle ground we're not seeing yet.",0,0,0,0,0,0
a47cefd4-5eff-47c5-97d0-8a00f6a73933,"What a pathetic loser, crawl back to your cave. This is the worst garbage I have ever read, idiots.",1,0,1,0,1,0
e67503f7-ff20-4309-b589-e3b4ffc87253,"I hate people like you, get out of here. You're a complete moron and everyone knows it.",1,0,1,0,1,0
c8933969-69dc-42d2-be24-06d8c77b317f,"You are absolutely disgusting and should be ashamed. This is the worst garbage I have ever read, idiots.",1,0,0,0,1,0
6fa78b96-b0bc-4077-a558-9670358a0d5a,"Could you explain more about how this works in practice? Good explanation, very clear and easy to follow.",0,0,0,0,0,0
78ddc9a7-ef0f-4d5c-94ef-6792c12c83a1,"This is the worst garbage I have ever read, idiots. You make me sick, absolute scum of the earth.",1,1,1,0,1,0
776e7323-fefe-4bdb-b9f4-2957cb88ce52,"Thanks for sharing, really enjoyed reading this perspective. Appreciate the detailed breakdown of the issue.",0,0,0,0,0,0
fcc47655-cee3-4337-a087-954d0104b478,"The data here is quite compelling, well presented. Great point, I hadn't considered that angle before.",0,0,0,0,0,0
0738e726-d5ff-443d-b035-5c4e24e01539,"Great point, I hadn't considered that angle before. Good explanation, very clear and easy to follow.",0,0,0,0,0,0
8be4bdc2-a1c6-4386-8e4f-6ce62fb112b8,I think there's a middle ground we're not seeing yet. Appreciate the detailed breakdown of the issue.,0,0,0,0,0,0
46723161-29ab-4a7b-9708-14c8ad094a56,Burn in hell you horrible excuse for a human. Burn in hell you horrible excuse for a human.,1,0,0,0,1,0
e38c513f-b36b-465b-be49-640d7db12cff,"What a pathetic loser, crawl back to your cave. You're a complete moron and everyone knows it.",1,0,1,0,1,0
84e95e57-764f-47da-b26f-dbff2e8972f5,I disagree but I can see where you're coming from. Looking forward to seeing how this develops over time.,0,0,0,0,0,0
fad69879-056b-4bd9-8684-9e9195bcb1e9,"Burn in hell you horrible excuse for a human. I hate people like you, get out of here.",1,0,1,0,0,0
03d15b44-0041-4581-a5e6-30dd5a88987d,You are absolutely disgusting and should be ashamed. You're a complete moron and everyone knows it.,1,0,0,0,0,0
70464a51-cbfa-4839-bec3-48ced72bd530,"Interesting read, bookmarking this for later. Great point, I hadn't considered that angle before.",0,0,0,0,0,0
13529715-553f-44fb-ac22-f669ebea11b8,Appreciate the detailed breakdown of the issue. Does anyone have additional sources on this topic?,0,0,0,0,0,0
b12d7add-1cb4-4fe3-855d-d26bc3a5b44e,"Good explanation, very clear and easy to follow. I think this policy has some interesting trade-offs worth discussing.",0,0,0,0,0,0
b81682f6-ffe0-4a40-b40d-1ea02be9f9ae,"Appreciate the detailed breakdown of the issue. This research seems solid, the methodology looks sound.",0,0,0,0,0,0
1b8d1a08-2c84-4ab0-a209-e660b8e98c86,"Thanks for sharing, really enjoyed reading this perspective. Looking forward to seeing how this develops over time.",0,0,0,0,0,0
b07f6f3f-d55c-4548-9cfd-c438a575f1d3,"Great point, I hadn't considered that angle before. I disagree but I can see where you're coming from.",0,0,0,0,0,0
b60045f8-1c1c-4397-bfb1-405c76599f2d,"Could you explain more about how this works in practice? Thanks for sharing, really enjoyed reading this perspective.",0,0,0,0,0,0
b3fdd328-c619-4ed6-af9c-9fed4c7fcf87,"Thanks for sharing, really enjoyed reading this perspective. Good explanation, very clear and easy to follow.",0,0,0,0,0,0
ff9d6511-d3de-431d-a786-7cb97b01c44d,"What a pathetic loser, crawl back to your cave. Shut up you stupid fool nobody wants your opinion.",1,0,0,0,0,0
786bd74b-c7f6-4900-8a43-437fad2b8bad,"Thanks for sharing, really enjoyed reading this perspective. Could you explain more about how this works in practice?",0,0,0,0,0,0
9c387a94-7fb4-4109-975f-d3b9db0e1ea4,I disagree but I can see where you're coming from. Has anyone else tried this approach and seen similar results?,0,0,0,0,0,0
f3911dbf-664d-430d-bb4c-056175b2f071,"Die in a fire, nobody will miss you. Die in a fire, nobody will miss you.",1,0,0,0,0,0
326de544-35da-4e1a-a748-25a4f176e013,"This research seems solid, the methodology looks sound. This matches my own experience working in this area.",0,0,0,0,0,0
6faa1a01-3cd2-423f-a320-80fec82f651c,"Burn in hell you horrible excuse for a human. What a pathetic loser, crawl back to your cave.",1,1,1,0,0,0
66ce71fa-bdc8-4a81-8ac5-c52bbd127d8b,You're a complete moron and everyone knows it. You are absolutely disgusting and should be ashamed.,1,0,0,0,1,0
94f4d9ca-8718-4bec-bbbc-a00bf0ace27c,I disagree but I can see where you're coming from. Does anyone have additional sources on this topic?,0,0,0,0,0,0
03ebbab0-8c40-45f0-bd29-adcb54680fc6,"Interesting read, bookmarking this for later. I think there's a middle ground we're not seeing yet.",0,0,0,0,0,0
3f2c3895-41d3-484b-8c14-1b60640d6166,Go away you worthless piece of trash. You're a complete moron and everyone knows it.,1,0,1,0,1,0
3511f242-ead7-4d25-b077-22e103239739,"This research seems solid, the methodology looks sound. This matches my own experience working in this area.",0,0,0,0,0,0
152fe06c-f23f-43d7-b7b6-6581203863de,"The data here is quite compelling, well presented. The data here is quite compelling, well presented.",0,0,0,0,0,0
fe6606e9-cf96-4bf2-9dd7-82550eafac0d,"The data here is quite compelling, well presented. Good explanation, very clear and easy to follow.",0,0,0,0,0,0
ada5d99f-e6ce-483c-a005-47fa3e2c6207,"This research seems solid, the methodology looks sound. Appreciate the detailed breakdown of the issue.",0,0,0,0,0,0
f713b848-97f8-4170-9a98-e691206823a7,"Good explanation, very clear and easy to follow. Interesting read, bookmarking this for later.",0,0,0,0,0,0
a0c448b6-b2e7-4808-a99c-c760617b3e20,"This research seems solid, the methodology looks sound. I think this policy has some interesting trade-offs worth discussing.",0,0,0,0,0,0
2b5f75e5-8092-4b89-8c0e-fbd139d74951,Has anyone else tried this approach and seen similar results? Has anyone else tried this approach and seen similar results?,0,0,0,0,0,0
f3921b2b-d01a-47a6-b1e8-1b2c0b3a04f0,"Die in a fire, nobody will miss you. I hate people like you, get out of here.",1,0,1,0,0,1
feac779f-f182-4471-9427-62da23d4541e,"The data here is quite compelling, well presented. I think this policy has some interesting trade-offs worth discussing.",0,0,0,0,0,0
ad040b51-1fc5-4a85-910c-a6220b1ac639,"What a pathetic loser, crawl back to your cave. Go away you worthless piece of trash.",1,1,0,0,0,0
7975bd4f-f103-41a3-9027-acd43704c756,"This research seems solid, the methodology looks sound. I disagree but I can see where you're coming from.",0,0,0,0,0,0
562bf0b4-fa73-4f6c-837f-b8aa5bf09246,Could you explain more about how this works in practice? This matches my own experience working in this area.,0,0,0,0,0,0
35f66592-f23e-4c5a-a7dd-3028c57ea2de,"The data here is quite compelling, well presented. Great point, I hadn't considered that angle before.",0,0,0,0,0,0
9026616a-dfb3-4595-b05f-eeb601430114,"You make me sick, absolute scum of the earth. What a pathetic loser, crawl back to your cave.",1,0,0,0,0,0
e114410a-bad4-46cc-9646-c7fa8ff9b02e,"Die in a fire, nobody will miss you. Go away you worthless piece of trash.",1,1,0,0,1,0
5e1f7af4-b25d-4a52-8be1-3fde2c529ccc,Looking forward to seeing how this develops over time. Looking forward to seeing how this develops over time.,0,0,0,0,0,0
9e8d7f17-6500-4a2d-b940-85b4037b825a,I disagree but I can see where you're coming from. Has anyone else tried this approach and seen similar results?,0,0,0,0,0,0
9ba8ce53-448e-4ed2-b596-f2c75f23a83f,Appreciate the detailed breakdown of the issue. Appreciate the detailed breakdown of the issue.,0,0,0,0,0,0
6ac1e9c9-1a84-4cd0-a775-5ecda072b985,"Thanks for sharing, really enjoyed reading this perspective. This matches my own experience working in this area.",0,0,0,0,0,0
4271288b-7650-4fac-bbb8-0336cbdd4bb1,"I disagree but I can see where you're coming from. The data here is quite compelling, well presented.",0,0,0,0,0,0
2b2f58ee-0198-42ac-883f-fba67ed7b124,"This is the worst garbage I have ever read, idiots. Die in a fire, nobody will miss you.",1,0,0,0,1,0
422659f3-6a99-46cd-98a2-e5697433e022,Shut up you stupid fool nobody wants your opinion. Go away you worthless piece of trash.,1,0,0,0,1,0
f76704ec-fb8d-41b9-b235-085f694b44e1,"You are absolutely disgusting and should be ashamed. What a pathetic loser, crawl back to your cave.",1,1,1,0,1,1
a060c43f-6893-480a-87e8-c3225cc5ed86,"Die in a fire, nobody will miss you. Burn in hell you horrible excuse for a human.",1,0,1,0,1,0
810013e4-4ee0-4a6a-a5a1-17968cb62fee,"Die in a fire, nobody will miss you. I hate people like you, get out of here.",1,0,1,1,0,0
9df7200a-cbe8-43e5-b089-2a508c85c8ce,Appreciate the detailed breakdown of the issue. I think this policy has some interesting trade-offs worth discussing.,0,0,0,0,0,0
ce438737-dec0-41a6-86b0-4f0c9b5b825e,"I think there's a middle ground we're not seeing yet. This research seems solid, the methodology looks sound.",0,0,0,0,0,0
72cf6fd1-2d2f-44d7-b401-4927de080dc4,"Go away you worthless piece of trash. What a pathetic loser, crawl back to your cave.",1,0,0,0,1,0
e28cf488-7af1-4932-a560-b570da316389,"What a pathetic loser, crawl back to your cave. I hate people like you, get out of here.",1,1,0,0,1,0
6e6510ff-bbe6-492a-ae04-10f2d50e0fec,"You make me sick, absolute scum of the earth. I hate people like you, get out of here.",1,0,0,0,1,0
63da1b20-a847-4388-8f65-2cfe590cbf23,"You're a complete moron and everyone knows it. I hate people like you, get out of here.",1,0,0,0,0,0
351aeb53-f08b-4a8a-87c4-413962c50fd7,"Could you explain more about how this works in practice? This research seems solid, the methodology looks sound.",0,0,0,0,0,0
4decc43b-fdad-4fe3-91bb-50d1ea954e1c,Go away you worthless piece of trash. Burn in hell you horrible excuse for a human.,1,0,0,0,1,1
ff371f77-354b-4888-bfca-35d2a376a91d,"What a pathetic loser, crawl back to your cave. Die in a fire, nobody will miss you.",1,0,0,0,1,1
3e20719e-9701-434f-9198-6ebc830e07dc,"Appreciate the detailed breakdown of the issue. Thanks for sharing, really enjoyed reading this perspective.",0,0,0,0,0,0
d771ccc4-8181-4843-be0b-337472ffb082,This matches my own experience working in this area. Appreciate the detailed breakdown of the issue.,0,0,0,0,0,0
544a8f83-bf40-47fc-86da-9272c68bbef6,"I disagree but I can see where you're coming from. Good explanation, very clear and easy to follow.",0,0,0,0,0,0
6f914c36-72b5-419a-9db7-98052d292faa,"This is the worst garbage I have ever read, idiots. What a pathetic loser, crawl back to your cave.",1,0,0,0,1,0
5408f64d-9b51-497b-b19b-d665959ff2a8,I think this policy has some interesting trade-offs worth discussing. I disagree but I can see where you're coming from.,0,0,0,0,0,0
beb3edcc-c0a7-4b5c-b739-625c9ee2f333,"The data here is quite compelling, well presented. This research seems solid, the methodology looks sound.",0,0,0,0,0,0
2fcad550-4276-4bff-a6c1-43cdf1867c80,"This research seems solid, the methodology looks sound. Has anyone else tried this approach and seen similar results?",0,0,0,0,0,0
6423ed1c-e28f-46a4-9538-b0965d070dbb,Burn in hell you horrible excuse for a human. Shut up you stupid fool nobody wants your opinion.,1,0,0,0,0,0
5c2fd9af-d673-47ea-b9f5-ef6c8358a654,"Interesting read, bookmarking this for later. Does anyone have additional sources on this topic?",0,0,0,0,0,0
a426b6ca-0e25-49e1-8ef8-ee325c2b0d49,"Looking forward to seeing how this develops over time. Thanks for sharing, really enjoyed reading this perspective.",0,0,0,0,0,0
e350dc4f-b2f8-46cb-a5ad-c2d83038da9a,"The data here is quite compelling, well presented. This research seems solid, the methodology looks sound.",0,0,0,0,0,0
d9c3048b-c019-45e1-a9c6-2d432c8c17cc,"You are absolutely disgusting and should be ashamed. This is the worst garbage I have ever read, idiots.",1,0,0,0,1,0
2084d732-2e82-4514-ae6a-f7a7e7abf5fe,I think this policy has some interesting trade-offs worth discussing. This matches my own experience working in this area.,0,0,0,0,0,0
fefc2ccf-a8d7-49fa-a42e-665371da166b,Appreciate the detailed breakdown of the issue. Does anyone have additional sources on this topic?,0,0,0,0,0,0
5ffb54ed-a933-4f3d-a1be-b154d3654645,"Great point, I hadn't considered that angle before. This matches my own experience working in this area.",0,0,0,0,0,0
7c86aa3e-ae6f-4dcf-a836-52c74b7f542f,"This research seems solid, the methodology looks sound. Good explanation, very clear and easy to follow.",0,0,0,0,0,0
00f975f5-9330-49a7-9dc0-b7831cbd37cd,Has anyone else tried this approach and seen similar results? This matches my own experience working in this area.,0,0,0,0,0,0
ee015f06-7387-4c6a-b32d-1fddcb21b779,Looking forward to seeing how this develops over time. Has anyone else tried this approach and seen similar results?,0,0,0,0,0,0
f1da7c07-b0a3-4512-ada6-2c2bd2a7af9c,"The data here is quite compelling, well presented. Could you explain more about how this works in practice?",0,0,0,0,0,0
506363fd-ce89-49ab-bf5b-2c50c733ef91,You are absolutely disgusting and should be ashamed. You are absolutely disgusting and should be ashamed.,1,0,0,0,1,0
73208807-1294-4c82-94d2-3678ba87dd21,"Thanks for sharing, really enjoyed reading this perspective. Looking forward to seeing how this develops over time.",0,0,0,0,0,0
0fcaaac8-d00d-40ac-beab-ed381f926e63,"This matches my own experience working in this area. The data here is quite compelling, well presented.",0,0,0,0,0,0
55eb2a66-1d03-495e-ac2e-e946118f7574,"Looking forward to seeing how this develops over time. The data here is quite compelling, well presented.",0,0,0,0,0,0
9951572c-bf17-41d8-be35-9df1ba7dc65c,"What a pathetic loser, crawl back to your cave. Burn in hell you horrible excuse for a human.",1,0,1,0,0,0
773a93c1-3906-4a19-bfe2-15519c377e5d,"Thanks for sharing, really enjoyed reading this perspective. The data here is quite compelling, well presented.",0,0,0,0,0,0
b35b5c43-01fe-4dd1-b3e0-6352f7754d20,"Good explanation, very clear and easy to follow. Thanks for sharing, really enjoyed reading this perspective.",0,0,0,0,0,0
83969f57-6912-49ad-b4ff-54420c5f5204,"Go away you worthless piece of trash. I hate people like you, get out of here.",1,0,0,0,1,0
88eb3391-c562-4df9-86ff-c01dbe8d85bf,"You make me sick, absolute scum of the earth. This is the worst garbage I have ever read, idiots.",1,0,1,0,0,0
7c34d828-1e24-4eaa-ac41-d0b3de4a7d35,"The data here is quite compelling, well presented. I think this policy has some interesting trade-offs worth discussing.",0,0,0,0,0,0
a6b38757-f0bd-45ad-a45f-ba367f0c0f8c,"Interesting read, bookmarking this for later. I disagree but I can see where you're coming from.",0,0,0,0,0,0
71c370a0-367e-448c-8024-6d8d1006ef32,Go away you worthless piece of trash. Shut up you stupid fool nobody wants your opinion.,1,0,0,0,1,0
43488f2f-273b-4c09-9b41-a15e56e185f2,"You make me sick, absolute scum of the earth. Shut up you stupid fool nobody wants your opinion.",1,0,1,1,1,1
621b18e6-1771-420a-8f46-70dd4b284e7a,"Interesting read, bookmarking this for later. Great point, I hadn't considered that angle before.",0,0,0,0,0,0
125d32c7-532c-470f-967b-e49ad5790b1b,Could you explain more about how this works in practice? Could you explain more about how this works in practice?,0,0,0,0,0,0
7b0d3605-1e0c-464d-b701-3ce07ad2aba9,"Interesting read, bookmarking this for later. I think this policy has some interesting trade-offs worth discussing.",0,0,0,0,0,0
f226e9f5-f02a-42ea-8b35-923c671604ac,Does anyone have additional sources on this topic? I disagree but I can see where you're coming from.,0,0,0,0,0,0
9ec7da27-7865-4b8e-8fa1-5cacfacd28cf,Shut up you stupid fool nobody wants your opinion. You are absolutely disgusting and should be ashamed.,1,0,1,0,1,0
82bbb895-6ad5-4ad8-bb6e-340a5d665427,"This research seems solid, the methodology looks sound. Good explanation, very clear and easy to follow.",0,0,0,0,0,0
3d16e60d-84e1-4e9c-8b8e-152babb074b4,"I think there's a middle ground we're not seeing yet. This research seems solid, the methodology looks sound.",0,0,0,0,0,0
51d66dc0-785c-4bd2-b4f8-8fe5bc172503,"This research seems solid, the methodology looks sound. Great point, I hadn't considered that angle before.",0,0,0,0,0,0
b7a5f238-7e80-4f6e-a6be-7c9ac59f034c,"What a pathetic loser, crawl back to your cave. This is the worst garbage I have ever read, idiots.",1,0,1,0,0,1
abeaa9bc-bfb5-47c2-90e5-97c40e3c57ac,I think there's a middle ground we're not seeing yet. I disagree but I can see where you're coming from.,0,0,0,0,0,0
f87fc474-405a-4f0b-b1c3-23e911778817,"Die in a fire, nobody will miss you. You're a complete moron and everyone knows it.",1,0,0,0,1,1
fab56f5d-2296-4f2e-b930-f2dd328134a6,I think there's a middle ground we're not seeing yet. Could you explain more about how this works in practice?,0,0,0,0,0,0
2a04851f-341b-4e10-a133-63752da245a7,Looking forward to seeing how this develops over time. I think there's a middle ground we're not seeing yet.,0,0,0,0,0,0
333092b3-3859-446c-8f91-cddd59848a42,"Burn in hell you horrible excuse for a human. Die in a fire, nobody will miss you.",1,0,1,0,1,0
4e972240-01be-4c00-be85-55c3fddaaee0,Appreciate the detailed breakdown of the issue. Appreciate the detailed breakdown of the issue.,0,0,0,0,0,0
fdf8a85b-1011-4009-b5ec-8c59787976e5,Does anyone have additional sources on this topic? Appreciate the detailed breakdown of the issue.,0,0,0,0,0,0
54a5e047-70ee-4911-bb39-d178f1c2f527,"This matches my own experience working in this area. Interesting read, bookmarking this for later.",0,0,0,0,0,0
9d87ed7d-c9ea-4fc0-8b30-34cbded9ef60,You are absolutely disgusting and should be ashamed. You're a complete moron and everyone knows it.,1,0,0,0,1,0
a6e66ec9-2822-498c-b8d8-debcd2da963a,"Die in a fire, nobody will miss you. What a pathetic loser, crawl back to your cave.",1,1,0,0,0,0
d65564ee-c379-418e-91e7-b31c45c63c82,"I think this policy has some interesting trade-offs worth discussing. Good explanation, very clear and easy to follow.",0,0,0,0,0,0
5e46d9f1-6d73-46af-b645-12bc9e3b9699,"Good explanation, very clear and easy to follow. Great point, I hadn't considered that angle before.",0,0,0,0,0,0
f43706e4-1adb-4ad9-bde0-0a34f8f00f0a,"Die in a fire, nobody will miss you. You are absolutely disgusting and should be ashamed.",1,0,0,1,1,0
63e8004a-1256-4bf6-8b8d-e4552c9aa423,"Shut up you stupid fool nobody wants your opinion. Die in a fire, nobody will miss you.",1,0,1,0,1,0
c2014a8a-1536-43b6-8d12-d704d80941f7,"Go away you worthless piece of trash. This is the worst garbage I have ever read, idiots.",1,1,0,0,0,0
829d0cf7-33e4-49a2-985b-0f6a660f67ac,"Thanks for sharing, really enjoyed reading this perspective. Does anyone have additional sources on this topic?",0,0,0,0,0,0
44244edb-9830-4317-aa4d-8c0116ff70aa,"You make me sick, absolute scum of the earth. This is the worst garbage I have ever read, idiots.",1,0,0,0,1,0
e31523d5-c8aa-4f87-88cc-7ace9b99d588,Shut up you stupid fool nobody wants your opinion. Shut up you stupid fool nobody wants your opinion.,1,0,1,0,1,0
c9e41a14-78e6-48b0-bc98-cc8881ab55c3,"Looking forward to seeing how this develops over time. Good explanation, very clear and easy to follow.",0,0,0,0,0,0
1a294c75-99d5-4598-ac11-64938bc63b65,"Appreciate the detailed breakdown of the issue. This research seems solid, the methodology looks sound.",0,0,0,0,0,0
904ea35e-9962-41ee-80ee-81fa6cb4731e,"I hate people like you, get out of here. Burn in hell you horrible excuse for a human.",1,0,1,0,1,0
baf52e89-f077-428f-971e-ca279a9829d5,"This matches my own experience working in this area. Good explanation, very clear and easy to follow.",0,0,0,0,0,0
3a4bcb87-daf1-41c2-8558-575d4721dd5a,Could you explain more about how this works in practice? Appreciate the detailed breakdown of the issue.,0,0,0,0,0,0
b0ff96a7-f1c1-4b5c-9a89-cc85bad6fb1e,I think there's a middle ground we're not seeing yet. Looking forward to seeing how this develops over time.,0,0,0,0,0,0
ced33646-b9bb-47d0-a9ff-2bc29d3b686f,"Good explanation, very clear and easy to follow. This matches my own experience working in this area.",0,0,0,0,0,0
59cf5732-cd81-409c-97aa-fd92874314e2,"Looking forward to seeing how this develops over time. Great point, I hadn't considered that angle before.",0,0,0,0,0,0
a408ecde-a51f-491b-a12f-dbec5b5c6fd2,Could you explain more about how this works in practice? Does anyone have additional sources on this topic?,0,0,0,0,0,0
73ab5ba8-8851-4128-872c-046989dfd043,"Burn in hell you horrible excuse for a human. Die in a fire, nobody will miss you.",1,0,1,0,1,1
741338bc-0979-4c28-aa6e-19b60b25e5d9,I think there's a middle ground we're not seeing yet. Has anyone else tried this approach and seen similar results?,0,0,0,0,0,0
6b82c2c1-df0c-4bd8-b11e-f7e29e26dc6b,"I think this policy has some interesting trade-offs worth discussing. Interesting read, bookmarking this for later.",0,0,0,0,0,0
57fd67fa-a49c-4126-90f6-d2a660c64746,"Burn in hell you horrible excuse for a human. Die in a fire, nobody will miss you.",1,0,1,0,1,1
1f10172d-9525-4186-9813-92bffb528c41,"You're a complete moron and everyone knows it. This is the worst garbage I have ever read, idiots.",1,0,0,0,1,0
dbc0f370-e603-45be-aefe-439de1bad29a,"Good explanation, very clear and easy to follow. Does anyone have additional sources on this topic?",0,0,0,0,0,0
30bf3d6c-e3b5-4b46-8400-c6ab224e04e1,"Great point, I hadn't considered that angle before. I think this policy has some interesting trade-offs worth discussing.",0,0,0,0,0,0
244898de-9fd7-4fd1-a606-b4f6d8693fa1,"Looking forward to seeing how this develops over time. Good explanation, very clear and easy to follow.",0,0,0,0,0,0
b900647e-193f-46e7-944a-c6424c3091cd,"Great point, I hadn't considered that angle before. Interesting read, bookmarking this for later.",0,0,0,0,0,0
a6884749-dc5c-4d8c-9a52-30b9a12dfe34,"You are absolutely disgusting and should be ashamed. This is the worst garbage I have ever read, idiots.",1,1,0,0,1,0
0c34f555-9a25-4f0c-a1c8-9089891f8c99,"Shut up you stupid fool nobody wants your opinion. You make me sick, absolute scum of the earth.",1,1,0,1,1,1
048795d5-780a-4a66-be3b-1aa26ed5f943,"Good explanation, very clear and easy to follow. Could you explain more about how this works in practice?",0,0,0,0,0,0
da0e24f8-2701-4ba2-aafd-c7f8d01d06b1,"This matches my own experience working in this area. Interesting read, bookmarking this for later.",0,0,0,0,0,0
32a75946-9f03-4ef7-9da7-18717c6e65e5,"Thanks for sharing, really enjoyed reading this perspective. The data here is quite compelling, well presented.",0,0,0,0,0,0
7f117276-53e2-4069-a6de-52946ef9a4c5,This matches my own experience working in this area. Has anyone else tried this approach and seen similar results?,0,0,0,0,0,0
8f78ae18-b1b6-48a8-8fde-2575fbd08580,Shut up you stupid fool nobody wants your opinion. You are absolutely disgusting and should be ashamed.,1,0,1,0,1,0
6f965210-3fdc-4019-8da5-5c3f8a45702f,This matches my own experience working in this area. Could you explain more about how this works in practice?,0,0,0,0,0,0
5205fec4-51dc-4719-abea-f0dda81a1d26,"Interesting read, bookmarking this for later. The data here is quite compelling, well presented.",0,0,0,0,0,0
29e4f0d0-ad26-4a09-95d7-c96a3b39552c,"What a pathetic loser, crawl back to your cave. What a pathetic loser, crawl back to your cave.",1,1,0,0,1,0
5394d344-7af0-46df-a6c3-ae1b9860a1e7,"Thanks for sharing, really enjoyed reading this perspective. Looking forward to seeing how this develops over time.",0,0,0,0,0,0
c54df9e5-de93-45f4-938d-e30841232e20,Could you explain more about how this works in practice? This matches my own experience working in this area.,0,0,0,0,0,0
1184c78d-4f03-4443-8c5e-8b2c938cba8d,Could you explain more about how this works in practice? Could you explain more about how this works in practice?,0,0,0,0,0,0
dd394a90-9140-4be4-a240-19ef977eb126,"I think there's a middle ground we're not seeing yet. Great point, I hadn't considered that angle before.",0,0,0,0,0,0
d0b6dc9f-389e-4955-97de-a455d6c34412,Could you explain more about how this works in practice? I disagree but I can see where you're coming from.,0,0,0,0,0,0
ca0ff541-3706-4fdf-8636-e18a8897990c,I think this policy has some interesting trade-offs worth discussing. Does anyone have additional sources on this topic?,0,0,0,0,0,0
fe1de579-655b-4761-8fe5-d26e1c09444a,Has anyone else tried this approach and seen similar results? Looking forward to seeing how this develops over time.,0,0,0,0,0,0
f9aae0ec-b166-46df-a6b1-2da90035a60f,Appreciate the detailed breakdown of the issue. Has anyone else tried this approach and seen similar results?,0,0,0,0,0,0
e7046efc-0950-4c1c-bac4-e234da985bd7,"Thanks for sharing, really enjoyed reading this perspective. Could you explain more about how this works in practice?",0,0,0,0,0,0
4e1ea04a-66cb-4a37-ac6f-54b4363a607f,"This research seems solid, the methodology looks sound. This matches my own experience working in this area.",0,0,0,0,0,0
